11812 23099 525
      -14.62809917355371958081       -15.00000000000000000000 0
      -14.13223140495867724553       -15.00000000000000000000 0
      -13.63636363636363668661       -15.00000000000000000000 0
      -13.14049586776859612769       -15.00000000000000000000 0
      -12.64462809917355556877       -15.00000000000000000000 0
      -12.14876033057851145713       -15.00000000000000000000 0
      -11.65289256198347089821       -15.00000000000000000000 0
      -11.15702479338843033929       -15.00000000000000000000 0
      -10.66115702479338978037       -15.00000000000000000000 0
      -10.16528925619834566874       -15.00000000000000000000 0
       -9.66942148760330866253       -15.00000000000000000000 0
       -9.17355371900826455089       -15.00000000000000000000 0
       -8.67768595041322399197       -15.00000000000000000000 0
       -8.18181818181817988034       -15.00000000000000000000 0
       -7.68595041322314287413       -15.00000000000000000000 0
       -7.19008264462809876250       -15.00000000000000000000 0
       -6.69421487603305820357       -15.00000000000000000000 0
       -6.19834710743801764465       -15.00000000000000000000 0
       -5.70247933884297708573       -15.00000000000000000000 0
       -5.20661157024793297410       -15.00000000000000000000 0
       -4.71074380165289241518       -15.00000000000000000000 0
       -4.21487603305785185626       -15.00000000000000000000 0
       -3.71900826446281129734       -15.00000000000000000000 0
       -3.22314049586776718570       -15.00000000000000000000 0
       -2.72727272727272662678       -15.00000000000000000000 0
       -2.23140495867768606786       -15.00000000000000000000 0
       -1.73553719008264550894       -15.00000000000000000000 0
       -1.23966942148760139730       -15.00000000000000000000 0
       -0.74380165289256439110       -15.00000000000000000000 0
       -0.24793388429752027946       -15.00000000000000000000 0
        0.24793388429752027946       -15.00000000000000000000 0
        0.74380165289256083838       -15.00000000000000000000 0
        1.23966942148760495002       -15.00000000000000000000 0
        1.73553719008264550894       -15.00000000000000000000 0
        2.23140495867768606786       -15.00000000000000000000 0
        2.72727272727272662678       -15.00000000000000000000 0
        3.22314049586777429113       -15.00000000000000000000 0
        3.71900826446280774462       -15.00000000000000000000 0
        4.21487603305784830354       -15.00000000000000000000 0
        4.71074380165288886246       -15.00000000000000000000 0
        5.20661157024793652681       -15.00000000000000000000 0
        5.70247933884297708573       -15.00000000000000000000 0
        6.19834710743801764465       -15.00000000000000000000 0
        6.69421487603305820357       -15.00000000000000000000 0
        7.19008264462809876250       -15.00000000000000000000 0
        7.68595041322313932142       -15.00000000000000000000 0
        8.18181818181817988034       -15.00000000000000000000 0
        8.67768595041322043926       -15.00000000000000000000 0
        9.17355371900826810361       -15.00000000000000000000 0
        9.66942148760330866253       -15.00000000000000000000 0
       10.16528925619834922145       -15.00000000000000000000 0
       10.66115702479338267494       -15.00000000000000000000 0
       11.15702479338843033929       -15.00000000000000000000 0
       11.65289256198347089821       -15.00000000000000000000 0
       12.14876033057851145713       -15.00000000000000000000 0
       12.64462809917355201605       -15.00000000000000000000 0
       13.14049586776859968040       -15.00000000000000000000 0
       13.63636363636364023932       -15.00000000000000000000 0
       14.13223140495867369282       -15.00000000000000000000 0
       14.62809917355371425174       -15.00000000000000000000 0
       15.12396694214876191609       -15.00000000000000000000 0
       15.61983471074380247501       -15.00000000000000000000 0
       16.11570247933884303393       -15.00000000000000000000 0
       16.61157024793388359285       -15.00000000000000000000 0
       17.10743801652893125720       -15.00000000000000000000 0
       17.60330578512396471069       -15.00000000000000000000 0
       18.09917355371900526961       -15.00000000000000000000 0
       18.59504132231404582853       -15.00000000000000000000 0
       19.09090909090909349288       -15.00000000000000000000 0
       19.58677685950413405180       -15.00000000000000000000 0
       20.08264462809917461072       -15.00000000000000000000 0
       20.57851239669421516965       -15.00000000000000000000 0
       21.07438016528925572857       -15.00000000000000000000 0
       21.57024793388429628749       -15.00000000000000000000 0
       22.06611570247933684641       -15.00000000000000000000 0
       22.56198347107437740533       -15.00000000000000000000 0
       23.05785123966942506968       -15.00000000000000000000 0
       23.55371900826446562860       -15.00000000000000000000 0
       24.04958677685950618752       -15.00000000000000000000 0
       24.54545454545454674644       -15.00000000000000000000 0
       25.04132231404958730536       -15.00000000000000000000 0
       25.53719008264462786428       -15.00000000000000000000 0
       26.03305785123966842320       -15.00000000000000000000 0
       26.52892561983470898213       -15.00000000000000000000 0
       27.02479338842975664647       -15.00000000000000000000 0
       27.52066115702479720539       -15.00000000000000000000 0
       28.01652892561983776432       -15.00000000000000000000 0
       28.51239669421487121781       -15.00000000000000000000 0
       29.00826446280991888216       -15.00000000000000000000 0
       29.50413223140495944108       -15.00000000000000000000 0
       30.00000000000000000000       -14.50819672131147619609 0
       30.00000000000000000000       -14.01639344262295061583 0
       30.00000000000000000000       -13.52459016393442681192 0
       30.00000000000000000000       -13.03278688524590123166 0
       30.00000000000000000000       -12.54098360655737742775 0
       30.00000000000000000000       -12.04918032786885362384 0
       30.00000000000000000000       -11.55737704918032804358 0
       30.00000000000000000000       -11.06557377049180246331 0
       30.00000000000000000000       -10.57377049180327865940 0
       30.00000000000000000000       -10.08196721311475485550 0
       30.00000000000000000000        -9.59016393442622927523 0
       30.00000000000000000000        -9.09836065573770547132 0
       30.00000000000000000000        -8.60655737704918166742 0
       30.00000000000000000000        -8.11475409836065608715 0
       30.00000000000000000000        -7.62295081967213139507 0
       30.00000000000000000000        -7.13114754098360581480 0
       30.00000000000000000000        -6.63934426229508289907 0
       30.00000000000000000000        -6.14754098360655731881 0
       30.00000000000000000000        -5.65573770491803173854 0
       30.00000000000000000000        -5.16393442622950971099 0
       30.00000000000000000000        -4.67213114754098413073 0
       30.00000000000000000000        -4.18032786885245855046 0
       30.00000000000000000000        -3.68852459016393474656 0
       30.00000000000000000000        -3.19672131147541094265 0
       30.00000000000000000000        -2.70491803278688536238 0
       30.00000000000000000000        -2.21311475409836155848 0
       30.00000000000000000000        -1.72131147540983597821 0
       30.00000000000000000000        -1.22950819672131039795 0
       30.00000000000000000000        -0.73770491803278837040 0
       30.00000000000000000000        -0.24590163934426279013 0
       30.00000000000000000000         0.24590163934426279013 0
       30.00000000000000000000         0.73770491803278837040 0
       30.00000000000000000000         1.22950819672131217430 0
       30.00000000000000000000         1.72131147540983420186 0
       30.00000000000000000000         2.21311475409835978212 0
       30.00000000000000000000         2.70491803278688536238 0
       30.00000000000000000000         3.19672131147541094265 0
       30.00000000000000000000         3.68852459016393652291 0
       30.00000000000000000000         4.18032786885245855046 0
       30.00000000000000000000         4.67213114754098057801 0
       30.00000000000000000000         5.16393442622950615828 0
       30.00000000000000000000         5.65573770491803173854 0
       30.00000000000000000000         6.14754098360655731881 0
       30.00000000000000000000         6.63934426229508289907 0
       30.00000000000000000000         7.13114754098360847934 0
       30.00000000000000000000         7.62295081967213050689 0
       30.00000000000000000000         8.11475409836065608715 0
       30.00000000000000000000         8.60655737704917811470 0
       30.00000000000000000000         9.09836065573770369497 0
       30.00000000000000000000         9.59016393442622927523 0
       30.00000000000000000000        10.08196721311475485550 0
       30.00000000000000000000        10.57377049180327688305 0
       30.00000000000000000000        11.06557377049180246331 0
       30.00000000000000000000        11.55737704918032804358 0
       30.00000000000000000000        12.04918032786885362384 0
       30.00000000000000000000        12.54098360655737920411 0
       30.00000000000000000000        13.03278688524590123166 0
       30.00000000000000000000        13.52459016393442325921 0
       30.00000000000000000000        14.01639344262294883947 0
       30.00000000000000000000        14.50819672131147441974 0
       29.50413223140495944108        15.00000000000000000000 0
       29.00826446280991888216        15.00000000000000000000 0
       28.51239669421487477052        15.00000000000000000000 0
       28.01652892561983421160        15.00000000000000000000 0
       27.52066115702479365268        15.00000000000000000000 0
       27.02479338842975309376        15.00000000000000000000 0
       26.52892561983470898213        15.00000000000000000000 0
       26.03305785123966842320        15.00000000000000000000 0
       25.53719008264462786428        15.00000000000000000000 0
       25.04132231404958730536        15.00000000000000000000 0
       24.54545454545454674644        15.00000000000000000000 0
       24.04958677685950618752        15.00000000000000000000 0
       23.55371900826446207589        15.00000000000000000000 0
       23.05785123966942151696        15.00000000000000000000 0
       22.56198347107438095804        15.00000000000000000000 0
       22.06611570247933684641        15.00000000000000000000 0
       21.57024793388429628749        15.00000000000000000000 0
       21.07438016528925572857        15.00000000000000000000 0
       20.57851239669421516965        15.00000000000000000000 0
       20.08264462809917461072        15.00000000000000000000 0
       19.58677685950413405180        15.00000000000000000000 0
       19.09090909090908994017        15.00000000000000000000 0
       18.59504132231404938125        15.00000000000000000000 0
       18.09917355371900882233        15.00000000000000000000 0
       17.60330578512396471069        15.00000000000000000000 0
       17.10743801652892415177        15.00000000000000000000 0
       16.61157024793388359285        15.00000000000000000000 0
       16.11570247933884303393        15.00000000000000000000 0
       15.61983471074380069865        15.00000000000000000000 0
       15.12396694214876013973        15.00000000000000000000 0
       14.62809917355371958081        15.00000000000000000000 0
       14.13223140495867724553        15.00000000000000000000 0
       13.63636363636363668661        15.00000000000000000000 0
       13.14049586776859612769        15.00000000000000000000 0
       12.64462809917355556877        15.00000000000000000000 0
       12.14876033057851145713        15.00000000000000000000 0
       11.65289256198347089821        15.00000000000000000000 0
       11.15702479338843033929        15.00000000000000000000 0
       10.66115702479338978037        15.00000000000000000000 0
       10.16528925619834566874        15.00000000000000000000 0
        9.66942148760330866253        15.00000000000000000000 0
        9.17355371900826455089        15.00000000000000000000 0
        8.67768595041322399197        15.00000000000000000000 0
        8.18181818181817988034        15.00000000000000000000 0
        7.68595041322314287413        15.00000000000000000000 0
        7.19008264462809876250        15.00000000000000000000 0
        6.69421487603305820357        15.00000000000000000000 0
        6.19834710743801764465        15.00000000000000000000 0
        5.70247933884297708573        15.00000000000000000000 0
        5.20661157024793297410        15.00000000000000000000 0
        4.71074380165289241518        15.00000000000000000000 0
        4.21487603305785185626        15.00000000000000000000 0
        3.71900826446281129734        15.00000000000000000000 0
        3.22314049586776718570        15.00000000000000000000 0
        2.72727272727272662678        15.00000000000000000000 0
        2.23140495867768606786        15.00000000000000000000 0
        1.73553719008264550894        15.00000000000000000000 0
        1.23966942148760139730        15.00000000000000000000 0
        0.74380165289256439110        15.00000000000000000000 0
        0.24793388429752027946        15.00000000000000000000 0
       -0.24793388429752027946        15.00000000000000000000 0
       -0.74380165289256083838        15.00000000000000000000 0
       -1.23966942148760495002        15.00000000000000000000 0
       -1.73553719008264550894        15.00000000000000000000 0
       -2.23140495867768606786        15.00000000000000000000 0
       -2.72727272727272662678        15.00000000000000000000 0
       -3.22314049586777429113        15.00000000000000000000 0
       -3.71900826446280774462        15.00000000000000000000 0
       -4.21487603305784830354        15.00000000000000000000 0
       -4.71074380165288886246        15.00000000000000000000 0
       -5.20661157024793652681        15.00000000000000000000 0
       -5.70247933884297708573        15.00000000000000000000 0
       -6.19834710743801764465        15.00000000000000000000 0
       -6.69421487603305820357        15.00000000000000000000 0
       -7.19008264462809876250        15.00000000000000000000 0
       -7.68595041322313932142        15.00000000000000000000 0
       -8.18181818181817988034        15.00000000000000000000 0
       -8.67768595041322043926        15.00000000000000000000 0
       -9.17355371900826810361        15.00000000000000000000 0
       -9.66942148760330866253        15.00000000000000000000 0
      -10.16528925619834922145        15.00000000000000000000 0
      -10.66115702479338267494        15.00000000000000000000 0
      -11.15702479338843033929        15.00000000000000000000 0
      -11.65289256198347089821        15.00000000000000000000 0
      -12.14876033057851145713        15.00000000000000000000 0
      -12.64462809917355201605        15.00000000000000000000 0
      -13.14049586776859968040        15.00000000000000000000 0
      -13.63636363636364023932        15.00000000000000000000 0
      -14.13223140495867369282        15.00000000000000000000 0
      -14.62809917355371425174        15.00000000000000000000 0
      -15.12396694214876191609        15.00000000000000000000 0
      -15.61983471074380247501        15.00000000000000000000 0
      -16.11570247933884303393        15.00000000000000000000 0
      -16.61157024793388359285        15.00000000000000000000 0
      -17.10743801652893125720        15.00000000000000000000 0
      -17.60330578512396471069        15.00000000000000000000 0
      -18.09917355371900526961        15.00000000000000000000 0
      -18.59504132231404582853        15.00000000000000000000 0
      -19.09090909090909349288        15.00000000000000000000 0
      -19.58677685950413405180        15.00000000000000000000 0
      -20.08264462809917461072        15.00000000000000000000 0
      -20.57851239669421516965        15.00000000000000000000 0
      -21.07438016528925572857        15.00000000000000000000 0
      -21.57024793388429628749        15.00000000000000000000 0
      -22.06611570247933684641        15.00000000000000000000 0
      -22.56198347107437740533        15.00000000000000000000 0
      -23.05785123966942506968        15.00000000000000000000 0
      -23.55371900826446562860        15.00000000000000000000 0
      -24.04958677685950618752        15.00000000000000000000 0
      -24.54545454545454674644        15.00000000000000000000 0
      -25.04132231404958730536        15.00000000000000000000 0
      -25.53719008264462786428        15.00000000000000000000 0
      -26.03305785123966842320        15.00000000000000000000 0
      -26.52892561983470898213        15.00000000000000000000 0
      -27.02479338842975664647        15.00000000000000000000 0
      -27.52066115702479720539        15.00000000000000000000 0
      -28.01652892561983776432        15.00000000000000000000 0
      -28.51239669421487121781        15.00000000000000000000 0
      -29.00826446280991888216        15.00000000000000000000 0
      -29.50413223140495944108        15.00000000000000000000 0
      -30.00000000000000000000        14.50819672131147619609 0
      -30.00000000000000000000        14.01639344262295061583 0
      -30.00000000000000000000        13.52459016393442681192 0
      -30.00000000000000000000        13.03278688524590123166 0
      -30.00000000000000000000        12.54098360655737742775 0
      -30.00000000000000000000        12.04918032786885362384 0
      -30.00000000000000000000        11.55737704918032804358 0
      -30.00000000000000000000        11.06557377049180246331 0
      -30.00000000000000000000        10.57377049180327865940 0
      -30.00000000000000000000        10.08196721311475485550 0
      -30.00000000000000000000         9.59016393442622927523 0
      -30.00000000000000000000         9.09836065573770547132 0
      -30.00000000000000000000         8.60655737704918166742 0
      -30.00000000000000000000         8.11475409836065608715 0
      -30.00000000000000000000         7.62295081967213139507 0
      -30.00000000000000000000         7.13114754098360581480 0
      -30.00000000000000000000         6.63934426229508289907 0
      -30.00000000000000000000         6.14754098360655731881 0
      -30.00000000000000000000         5.65573770491803173854 0
      -30.00000000000000000000         5.16393442622950971099 0
      -30.00000000000000000000         4.67213114754098413073 0
      -30.00000000000000000000         4.18032786885245855046 0
      -30.00000000000000000000         3.68852459016393474656 0
      -30.00000000000000000000         3.19672131147541094265 0
      -30.00000000000000000000         2.70491803278688536238 0
      -30.00000000000000000000         2.21311475409836155848 0
      -30.00000000000000000000         1.72131147540983597821 0
      -30.00000000000000000000         1.22950819672131039795 0
      -30.00000000000000000000         0.73770491803278837040 0
      -30.00000000000000000000         0.24590163934426279013 0
      -30.00000000000000000000        -0.24590163934426279013 0
      -30.00000000000000000000        -0.73770491803278837040 0
      -30.00000000000000000000        -1.22950819672131217430 0
      -30.00000000000000000000        -1.72131147540983420186 0
      -30.00000000000000000000        -2.21311475409835978212 0
      -30.00000000000000000000        -2.70491803278688536238 0
      -30.00000000000000000000        -3.19672131147541094265 0
      -30.00000000000000000000        -3.68852459016393652291 0
      -30.00000000000000000000        -4.18032786885245855046 0
      -30.00000000000000000000        -4.67213114754098057801 0
      -30.00000000000000000000        -5.16393442622950615828 0
      -30.00000000000000000000        -5.65573770491803173854 0
      -30.00000000000000000000        -6.14754098360655731881 0
      -30.00000000000000000000        -6.63934426229508289907 0
      -30.00000000000000000000        -7.13114754098360847934 0
      -30.00000000000000000000        -7.62295081967213050689 0
      -30.00000000000000000000        -8.11475409836065608715 0
      -30.00000000000000000000        -8.60655737704917811470 0
      -30.00000000000000000000        -9.09836065573770369497 0
      -30.00000000000000000000        -9.59016393442622927523 0
      -30.00000000000000000000       -10.08196721311475485550 0
      -30.00000000000000000000       -10.57377049180327688305 0
      -30.00000000000000000000       -11.06557377049180246331 0
      -30.00000000000000000000       -11.55737704918032804358 0
      -30.00000000000000000000       -12.04918032786885362384 0
      -30.00000000000000000000       -12.54098360655737920411 0
      -30.00000000000000000000       -13.03278688524590123166 0
      -30.00000000000000000000       -13.52459016393442325921 0
      -30.00000000000000000000       -14.01639344262294883947 0
      -30.00000000000000000000       -14.50819672131147441974 0
       21.34010757523707368932        -6.39260068057659491814 0
       12.60122779344462706774        -6.79075661829288534932 0
        4.28278181894959342202        -7.17592563498732260996 0
      -21.78035613097014433492         6.82323751814536372251 0
       22.24924621451622996915         7.54358781525074473251 0
       -3.56794714425820824744        -8.00834394137798355473 0
      -22.57658387637420460692        -7.57484293893744808912 0
      -10.90434705878509191734        -8.46406338797737056723 0
       14.86783998500087555783         8.55564148376108413174 0
      -13.38703534372237946570         8.59715641517944639816 0
        8.39814597782331695441         9.04980944571823719969 0
       -6.87126818256126181694         9.12614249855177561699 0
       -0.95305448413572391164         9.28034076027164367417 0
       27.75773804297813285302        12.70438928888813556739 0
      -27.72214454317223442104        12.69154051669645433265 0
       27.73832899685328001738       -12.79302239766993842807 0
      -28.31575345963255685433       -13.34163819367386771830 0
      -29.72622358787689833548       -14.70948541690802002790 0
       29.68320047318866272690        14.68192017096258439324 0
      -29.67853773003785278206        14.66719406720394225374 0
       29.67651113714406463373       -14.66751433375565838446 0
       23.71791353552455561271         0.01213968593785841321 0
      -23.85658154997521407381         0.50402064432311854958 0
      -16.85331491611401588671        -8.39712763382267013412 0
       17.18600365444429201034        -9.70894115702106574872 0
       16.68132299365075965625        -3.51952278661722317565 0
        3.65138467987811621285         8.26677031672114992489 0
        8.53657534799772044209        -3.84516413596450812307 0
        8.49825406379824066505        -9.85563480915557477147 0
       25.27346926779080504843        -8.71015945066996799540 0
      -18.11211078185236189597         9.95940635690960895943 0
        0.15886380668963268059        -4.84126544455602303429 0
      -17.68410405032444998596         4.97426152014105316113 0
      -25.63613676284905906755         8.87687905112799491292 0
        0.52190691745891759634       -10.20407774040626414092 0
       18.98136681642142420401        10.43283372977333023357 0
      -24.85597396484859089583       -10.93188592586225027503 0
       26.01082151361251249000         5.89603699077456067101 0
       -7.07347732734262280019       -10.50324688439897080627 0
      -26.03555840756755301868        -5.41532031753008080699 0
       -7.10323500110379768557        -5.63129368932942231396 0
       24.20293111692922494171        11.06991866984205863389 0
       18.33065951527569836799         5.84753587516854178574 0
       11.53590754249407446252         6.54218227228200621681 0
       11.78050657521752775381        11.03413905005418094163 0
      -10.33663534587682697463        11.13716829166157573638 0
      -10.04440709950437948805         6.61013428611169473470 0
       -4.06224580704173643397        11.32580593048681372181 0
      -11.90134372423458408718       -11.77743239868681612847 0
       -3.85210112252786762710         7.04645791734285786845 0
      -11.28746240786751542373        -5.38189094206538953813 0
        6.94333417944609809780        11.79294021630135702594 0
        0.55349012756611659647        11.94159703364788960300 0
      -26.19852784491074970674        13.45732844440395759023 0
       26.24778642929951288920       -13.42028257589700146468 0
       28.48699730688004905232        11.36975462709160389352 0
       28.74690479384969421517        13.67318658051819291188 0
      -28.85212763167749017157        13.19386665749689768745 0
       28.84211387775819801504       -13.21923785528795924904 0
       27.40688391254168365663        13.83508403733109837219 0
      -28.85461093436493840159       -12.26331826701192184714 0
      -29.06597304475910092947       -13.62703535921724018465 0
      -27.73676268879137296608       -14.11983034330286734814 0
      -29.25682337756434137077        14.55046055393448689586 0
       29.25173048908810002899       -14.56006022142969058564 0
       25.46854873595376389517        -4.30663013762164048615 0
